0 0 0 2 1 0
0.04 0 0 1 1 0
0.08 0 0 1 1 0
0.16 0 0 1 1 0
0.32 0 0 1 1 0
0.64 0 0 1 1 0
1.14 0 0 1 1 0
1.5 0 0 1 1 0
2 0 0 2 1 0
1.5 0 0 2 2 0
1.49833 -1.33561e-32 -1.33561e-32 2 2 0
1.49667 -1.70902e-27 -1.70902e-27 2 2 0
1.49418 6.75924e-25 6.75924e-25 2 2 0
1.48924 1.03242e-28 1.03242e-28 2 2 0
1.48189 7.37154e-29 7.37154e-29 2 2 0
1.47103 1.16612e-27 1.16612e-27 2 2 0
1.45506 1.6068e-27 1.6068e-27 2 2 0
1.43184 -1.2666e-26 -1.2666e-26 2 2 0
1.39855 6.75424e-26 6.75424e-26 2 2 0
1.36401 -2.52177e-26 -2.52177e-26 2 2 0
1.33266 -2.06763e-25 -2.06763e-25 2 2 0
1.31529 0.00558662 0.00558662 2 2 0
1.30691 0.0144527 0.0144527 2 2 0
1.30617 0.018735 0.018735 2 2 0
1.30617 0.0191046 0.0191046 2 2 0
1.30636 0.021731 0.021731 2 2 0
1.30676 0.0238786 0.0238786 2 2 0
1.30727 0.0257802 0.0257802 2 2 0
1.30787 0.0275717 0.0275717 2 2 0
1.30855 0.0293221 0.0293221 2 2 0
1.3096 0.0316745 0.0316745 2 2 0
1.3112 0.0348204 0.0348204 2 2 0
1.31364 0.0390293 0.0390293 2 2 0
1.31737 0.0446905 0.0446905 2 2 0
1.32305 0.0523772 0.0523772 2 2 0
1.33171 0.0629447 0.0629447 2 2 0
1.34498 0.077683 0.077683 2 2 0
1.36548 0.0985505 0.0985505 2 2 0
1.39753 0.128529 0.128529 2 2 0
1.43599 0.161688 0.161688 2 2 0
1.47675 0.194333 0.194333 2 2 0
1.50679 0.217022 0.217022 2 2 0
1.55193 0.249219 0.249219 2 2 0
1.59997 0.28126 0.28126 2 2 0
1.6512 0.313185 0.313185 2 2 0
1.70593 0.345015 0.345015 2 2 0
1.76453 0.376765 0.376765 2 2 0
1.8274 0.40844 0.40844 2 2 0
1.89503 0.440044 0.440044 2 2 0
1.96794 0.471575 0.471575 2 2 0
2.04676 0.503028 0.503028 2 2 0
1.5 0 0 2 2 0
1.50168 -8.62908e-33 -8.62908e-33 2 2 0
1.50335 6.18734e-28 6.18734e-28 1 2 0
1.50587 -5.72755e-25 -5.72755e-25 1 2 0
1.51094 3.80956e-29 3.80956e-29 1 2 0
1.51862 -4.38934e-28 -4.38934e-28 1 2 0
1.5303 -1.0175e-28 -1.0175e-28 1 2 0
1.5482 -8.21439e-27 -8.21439e-27 1 2 0
1.57595 -1.07109e-26 -1.07109e-26 1 2 0
1.61973 -6.125e-27 -6.125e-27 1 2 0
1.67099 3.08683e-25 3.08683e-25 1 2 0
1.72595 7.04529e-26 7.04529e-26 1 2 0
1.78501 -5.33279e-26 -5.33279e-26 1 2 0
1.84862 2.80331e-25 2.80331e-25 1 2 0
1.91731 -4.90795e-25 -4.90795e-25 1 2 0
1.99165 1.41139e-25 1.41139e-25 1 2 0
2.07234 2.58948e-25 2.58948e-25 1 2 0
1.50679 0.217022 0.217022 2 3 0
1.52686 0.217022 0.217022 1 3 0
1.54686 0.217022 0.217022 2 3 0
1.57686 0.217022 0.217022 2 3 0
1.63686 0.217022 0.217022 2 3 0
1.75686 0.217022 0.217022 2 3 0
1.99686 0.217022 0.217022 2 3 0
2.47686 0.217022 0.217022 2 3 0
1.50679 0.217022 0.217022 2 3 0
1.48671 0.217022 0.217022 2 3 0
1.46671 0.217022 0.217022 2 3 0
1.43671 0.217022 0.217022 2 3 0
1.37671 0.217022 0.217022 2 3 0
1.25671 0.217022 0.217022 2 3 0
1.01671 0.217022 0.217022 2 3 0
0.53671 0.217022 0.217022 2 3 0
0.0367104 0.217022 0.217022 2 3 0
-0.46329 0.217022 0.217022 2 3 0
